200,1100,97.1731448763251
400,16,1.4134275618374559
999,2,0.17667844522968199
409,1,0.08833922261484099
404,6,0.5300353356890459
403,1,0.08833922261484099
401,1,0.08833922261484099
521,1,0.08833922261484099
503,2,0.17667844522968199
204,1,0.08833922261484099
Err,1,0.08833922261484099
